timestamp_ms,class,x_min,y_min,x_max,y_max
1401.4,traffic light,2884,751,2977,984
1434.7666666666669,person,1341,1190,1463,1596
1434.7666666666669,car,2291,1916,3527,2143
1434.7666666666669,traffic light,520,716,691,1095
1434.7666666666669,traffic light,2874,750,2990,1034
1434.7666666666669,car,1858,950,1966,1058
1434.7666666666669,car,2039,1031,2225,1158
1434.7666666666669,person,3420,1164,3511,1399
1434.7666666666669,person,3265,1076,3317,1211
1434.7666666666669,person,3568,1178,3696,1466
1434.7666666666669,person,1125,979,1186,1152
1434.7666666666669,traffic light,2884,752,2976,990
1468.1333333333334,person,1309,1195,1463,1596
1468.1333333333334,car,2291,1916,3527,2143
1468.1333333333334,traffic light,520,716,690,1094
1468.1333333333334,traffic light,2874,751,2990,1037
1468.1333333333334,car,1858,951,1965,1058
1468.1333333333334,car,2042,1031,2224,1158
1468.1333333333334,person,3421,1164,3511,1398
1468.1333333333334,person,3265,1076,3317,1211
1468.1333333333334,person,3571,1175,3700,1465
1468.1333333333334,person,1126,981,1186,1153
1468.1333333333334,traffic light,2885,752,2976,993
1468.1333333333334,person,420,1225,623,1703
1501.5,person,1273,1199,1465,1597
1501.5,car,2291,1917,3526,2143
1501.5,traffic light,520,716,690,1094
1501.5,traffic light,2874,751,2990,1039
1501.5,car,1858,951,1965,1059
1501.5,car,2042,1031,2224,1158
1501.5,person,3419,1166,3513,1399
1501.5,person,3265,1076,3317,1211
1501.5,person,3586,1173,3705,1469
1501.5,person,1126,986,1186,1154
1501.5,traffic light,2885,753,2976,989
1501.5,person,399,1234,607,1694
1534.8666666666668,person,1258,1204,1465,1597
1534.8666666666668,car,2291,1917,3526,2144
1534.8666666666668,traffic light,521,715,691,1094
1534.8666666666668,traffic light,2875,751,2990,1037
1534.8666666666668,car,1858,954,1965,1061
1534.8666666666668,car,2051,1032,2224,1159
1534.8666666666668,person,3420,1164,3512,1396
1534.8666666666668,person,3265,1076,3318,1211
1534.8666666666668,person,3592,1173,3707,1472
1534.8666666666668,person,1126,987,1186,1153
1534.8666666666668,traffic light,2886,752,2976,997
1534.8666666666668,person,384,1233,600,1701
1568.2333333333331,person,1250,1209,1465,1597
1568.2333333333331,car,2291,1917,3525,2144
1568.2333333333331,traffic light,521,715,691,1094
1568.2333333333331,traffic light,2875,751,2990,1039
1568.2333333333331,car,1858,956,1964,1061
1568.2333333333331,car,2056,1032,2224,1159
1568.2333333333331,person,3421,1163,3512,1395
1568.2333333333331,person,3265,1076,3318,1212
1568.2333333333331,person,3593,1172,3709,1473
1568.2333333333331,person,1126,988,1186,1154
1568.2333333333331,traffic light,2886,752,2976,990
1568.2333333333331,person,374,1237,601,1715
1601.6,person,1245,1211,1466,1600
1601.6,car,2292,1917,3525,2144
1601.6,traffic light,522,714,692,1094
1601.6,traffic light,2875,751,2989,1041
1601.6,car,1858,959,1963,1061
1601.6,car,2056,1033,2224,1159
1601.6,person,3420,1164,3513,1394
1601.6,person,3265,1076,3318,1212
1601.6,person,3593,1176,3710,1476
1601.6,person,1126,987,1187,1154
1601.6,traffic light,2886,752,2976,997
1601.6,person,365,1237,602,1713
1634.9666666666667,person,1243,1209,1461,1600
1634.9666666666667,car,2292,1916,3525,2143
1634.9666666666667,traffic light,522,714,693,1094
1634.9666666666667,traffic light,2874,751,2989,1039
1634.9666666666667,car,1858,960,1962,1060
1634.9666666666667,car,2054,1032,2224,1159
1634.9666666666667,person,3420,1164,3514,1396
1634.9666666666667,person,3265,1076,3317,1212
1634.9666666666667,person,3598,1182,3719,1482
1634.9666666666667,person,1127,987,1188,1155
1634.9666666666667,traffic light,2885,752,2975,978
1634.9666666666667,person,363,1236,598,1713
1668.3333333333337,person,1245,1211,1457,1600
1668.3333333333337,car,2291,1915,3525,2143
1668.3333333333337,traffic light,522,714,694,1094
1668.3333333333337,traffic light,2874,751,2989,1039
1668.3333333333337,car,1858,958,1961,1059
1668.3333333333337,car,2055,1031,2223,1158
1668.3333333333337,person,3418,1164,3514,1396
1668.3333333333337,person,3265,1076,3317,1212
1668.3333333333337,person,3597,1188,3731,1483
1668.3333333333337,person,1129,989,1190,1155
1668.3333333333337,traffic light,2885,752,2975,968
1668.3333333333337,person,358,1231,595,1731
1701.7,person,1243,1213,1439,1599
1701.7,car,2291,1915,3525,2143
1701.7,traffic light,523,714,694,1095
1701.7,traffic light,2874,751,2989,1039
1701.7,car,1858,952,1963,1059
1701.7,car,2056,1031,2223,1158
1701.7,person,3416,1164,3515,1396
1701.7,person,3265,1076,3316,1212
1701.7,person,3596,1189,3740,1488
1701.7,person,1133,992,1194,1155
1701.7,person,359,1229,585,1735
1735.0666666666668,person,1236,1216,1428,1598
1735.0666666666668,car,2291,1915,3525,2143
1735.0666666666668,traffic light,522,714,696,1095
1735.0666666666668,traffic light,2874,751,2990,1037
1735.0666666666668,car,1857,948,1963,1059
1735.0666666666668,car,2055,1030,2223,1158
1735.0666666666668,person,3413,1165,3515,1396
1735.0666666666668,person,3264,1076,3315,1211
1735.0666666666668,person,3596,1191,3741,1489
1735.0666666666668,person,1135,993,1196,1154
1735.0666666666668,person,353,1231,576,1742
1768.4333333333336,person,1223,1213,1409,1597
1768.4333333333336,car,2291,1915,3524,2143
1768.4333333333336,traffic light,523,714,696,1095
1768.4333333333336,traffic light,2874,751,2990,1037
1768.4333333333336,car,1857,948,1961,1059
1768.4333333333336,car,2056,1031,2223,1158
1768.4333333333336,person,3411,1165,3515,1396
1768.4333333333336,person,3264,1076,3315,1212
1768.4333333333336,person,3600,1195,3742,1492
1768.4333333333336,person,1137,992,1197,1153
1768.4333333333336,person,338,1230,569,1746
1801.8,person,1219,1211,1402,1597
1801.8,car,2291,1915,3524,2143
1801.8,traffic light,523,714,696,1095
1801.8,traffic light,2874,751,2990,1036
1801.8,car,1857,948,1961,1060
1801.8,car,2056,1031,2223,1158
1801.8,person,3410,1165,3515,1396
1801.8,person,3264,1076,3315,1212
1801.8,person,3602,1196,3743,1493
1801.8,person,1137,991,1197,1153
1801.8,person,332,1230,566,1747
1835.1666666666667,person,1213,1208,1388,1597
1835.1666666666667,car,2291,1915,3524,2143
1835.1666666666667,traffic light,523,714,696,1095
1835.1666666666667,traffic light,2870,751,2988,1042
1835.1666666666667,car,1857,947,1960,1060
1835.1666666666667,car,2058,1031,2222,1158
1835.1666666666667,person,3408,1165,3513,1393
1835.1666666666667,person,3264,1076,3315,1212
1835.1666666666667,person,3606,1196,3746,1492
1835.1666666666667,person,1137,989,1199,1153
1835.1666666666667,person,310,1229,566,1749
1835.1666666666667,traffic light,2885,753,2976,1010
1868.5333333333333,person,1226,1213,1373,1598
1868.5333333333333,car,2291,1915,3525,2143
1868.5333333333333,traffic light,523,713,696,1095
1868.5333333333333,traffic light,2874,751,2989,1038
1868.5333333333333,car,1858,950,1956,1059
1868.5333333333333,car,2057,1031,2222,1158
1868.5333333333333,person,3408,1165,3513,1392
1868.5333333333333,person,3264,1076,3315,1212
1868.5333333333333,person,3613,1198,3744,1486
1868.5333333333333,person,1138,988,1201,1152
1868.5333333333333,person,289,1228,570,1752
1901.9,person,1227,1206,1345,1596
1901.9,car,2291,1916,3524,2143
1901.9,traffic light,523,714,697,1095
1901.9,traffic light,2870,751,2988,1041
1901.9,car,2057,1031,2222,1158
1901.9,person,3407,1165,3514,1394
1901.9,person,3263,1076,3314,1212
1901.9,person,3628,1199,3743,1484
1901.9,person,1140,987,1203,1150
1901.9,person,276,1225,573,1753
1901.9,person,715,1168,805,1467
1935.2666666666669,person,1220,1201,1330,1597
1935.2666666666669,car,2290,1916,3524,2143
1935.2666666666669,traffic light,522,714,696,1095
1935.2666666666669,traffic light,2872,750,2989,1037
1935.2666666666669,car,2057,1031,2222,1158
1935.2666666666669,person,3407,1166,3516,1398
1935.2666666666669,person,3263,1076,3314,1212
1935.2666666666669,person,3653,1205,3756,1489
1935.2666666666669,person,1143,986,1206,1151
1935.2666666666669,person,266,1227,573,1754
1935.2666666666669,person,720,1169,814,1468
1935.2666666666669,traffic light,2885,752,2976,966
1968.6333333333332,person,1212,1205,1320,1595
1968.6333333333332,car,2290,1916,3523,2143
1968.6333333333332,traffic light,522,714,696,1095
1968.6333333333332,traffic light,2873,750,2990,1035
1968.6333333333332,car,2055,1031,2222,1157
1968.6333333333332,person,3407,1166,3517,1399
1968.6333333333332,person,3263,1075,3313,1212
1968.6333333333332,person,3665,1203,3762,1486
1968.6333333333332,person,1144,988,1207,1150
1968.6333333333332,person,252,1228,572,1757
1968.6333333333332,person,725,1165,826,1468
1968.6333333333332,traffic light,2884,752,2977,979
2002.0,person,1200,1208,1315,1595
2002.0,car,2290,1916,3522,2143
2002.0,traffic light,521,718,694,1094
2002.0,traffic light,2872,749,2991,1036
2002.0,car,2054,1031,2222,1158
2002.0,person,3407,1168,3517,1402
2002.0,person,3264,1075,3313,1212
2002.0,person,3669,1194,3766,1491
2002.0,person,1144,988,1208,1150
2002.0,person,255,1229,568,1760
2002.0,person,728,1169,841,1470
2035.3666666666663,person,1187,1215,1311,1593
2035.3666666666663,car,2290,1916,3519,2143
2035.3666666666663,traffic light,520,719,693,1093
2035.3666666666663,traffic light,2868,749,2988,1063
2035.3666666666663,car,2053,1030,2222,1158
2035.3666666666663,person,3407,1167,3516,1401
2035.3666666666663,person,3264,1075,3315,1212
2035.3666666666663,person,3675,1186,3780,1492
2035.3666666666663,person,1146,986,1209,1148
2035.3666666666663,person,250,1230,556,1759
2035.3666666666663,person,725,1164,856,1473
2035.3666666666663,person,1139,1206,1318,1596
2035.3666666666663,traffic light,2884,751,2977,1006
2068.733333333333,car,2290,1917,3518,2143
2068.733333333333,traffic light,520,720,693,1093
2068.733333333333,traffic light,2866,749,2988,1076
2068.733333333333,car,2052,1030,2222,1158
2068.733333333333,person,3407,1166,3515,1401
2068.733333333333,person,3264,1076,3315,1212
2068.733333333333,person,3675,1185,3795,1498
2068.733333333333,person,1148,986,1211,1148
2068.733333333333,person,251,1228,544,1757
2068.733333333333,person,724,1159,884,1481
2068.733333333333,person,1128,1201,1320,1599
2068.733333333333,traffic light,2884,751,2976,1004
2102.1,car,2290,1917,3518,2143
2102.1,traffic light,521,720,693,1092
2102.1,traffic light,2869,749,2989,1056
2102.1,car,2054,1030,2222,1159
2102.1,person,3407,1167,3514,1401
2102.1,person,3263,1076,3314,1212
2102.1,person,3679,1185,3806,1505
2102.1,person,1150,987,1213,1147
2102.1,person,251,1226,524,1758
2102.1,person,722,1166,905,1482
2102.1,person,1121,1202,1319,1599
2102.1,traffic light,2883,751,2976,988
2102.1,person,127,1258,355,1710
2135.4666666666667,car,2290,1917,3518,2143
2135.4666666666667,traffic light,520,720,692,1092
2135.4666666666667,traffic light,2871,751,2989,1046
2135.4666666666667,car,2055,1030,2222,1158
2135.4666666666667,person,3405,1169,3514,1403
2135.4666666666667,person,3263,1076,3314,1212
2135.4666666666667,person,3680,1187,3809,1509
2135.4666666666667,person,1150,986,1216,1149
2135.4666666666667,person,250,1226,500,1756
2135.4666666666667,person,724,1164,922,1482
2135.4666666666667,person,1120,1204,1318,1596
2135.4666666666667,traffic light,2884,752,2976,982
2135.4666666666667,person,122,1240,362,1720
2135.4666666666667,person,118,1216,493,1737
2168.833333333333,car,2290,1916,3518,2143
2168.833333333333,traffic light,520,720,693,1093
2168.833333333333,traffic light,2872,751,2990,1046
2168.833333333333,car,2055,1031,2222,1158
2168.833333333333,person,3405,1169,3514,1403
2168.833333333333,person,3263,1076,3313,1212
2168.833333333333,person,3674,1192,3814,1510
2168.833333333333,person,1152,985,1217,1147
2168.833333333333,person,217,1223,469,1757
2168.833333333333,person,725,1163,933,1487
2168.833333333333,person,1117,1210,1313,1596
2168.833333333333,traffic light,2883,752,2976,997
2168.833333333333,person,107,1219,471,1743
2202.2,car,2289,1915,3518,2143
2202.2,traffic light,519,720,693,1093
2202.2,traffic light,2871,750,2991,1053
2202.2,car,2054,1031,2222,1158
2202.2,person,3405,1168,3514,1403
2202.2,person,3264,1076,3314,1212
2202.2,person,3681,1196,3814,1512
2202.2,person,1155,986,1218,1147
2202.2,person,218,1223,434,1758
2202.2,person,733,1158,940,1486
2202.2,person,1116,1217,1314,1596
2202.2,traffic light,2883,751,2977,1001
2202.2,person,93,1224,424,1745
2235.5666666666666,car,2289,1915,3520,2143
2235.5666666666666,traffic light,518,717,695,1094
2235.5666666666666,traffic light,2872,750,2991,1054
2235.5666666666666,car,2055,1031,2222,1158
2235.5666666666666,person,3405,1169,3515,1403
2235.5666666666666,person,3264,1076,3314,1212
2235.5666666666666,person,3691,1190,3814,1513
2235.5666666666666,person,1156,988,1217,1148
2235.5666666666666,person,229,1229,408,1760
2235.5666666666666,person,744,1165,942,1482
2235.5666666666666,person,1113,1214,1304,1592
2235.5666666666666,traffic light,2883,751,2977,990
2235.5666666666666,person,97,1243,333,1733
2268.9333333333334,car,2289,1914,3520,2143
2268.9333333333334,traffic light,518,719,693,1093
2268.9333333333334,traffic light,2872,751,2990,1049
2268.9333333333334,car,2054,1031,2221,1159
2268.9333333333334,person,3406,1169,3515,1402
2268.9333333333334,person,3264,1076,3314,1212
2268.9333333333334,person,3696,1192,3816,1513
2268.9333333333334,person,1157,988,1217,1146
2268.9333333333334,person,211,1234,389,1772
2268.9333333333334,person,757,1161,942,1482
2268.9333333333334,person,1109,1215,1289,1588
2268.9333333333334,traffic light,2884,752,2976,971
2268.9333333333334,person,97,1246,306,1742
2268.9333333333334,person,88,1242,377,1757
2302.3,car,2289,1913,3518,2143
2302.3,traffic light,519,719,692,1093
2302.3,traffic light,2872,751,2990,1057
2302.3,car,2052,1031,2221,1159
2302.3,person,3406,1170,3515,1402
2302.3,person,3264,1076,3311,1212
2302.3,person,3712,1203,3822,1515
2302.3,person,1159,989,1219,1144
2302.3,person,200,1240,378,1776
2302.3,person,769,1160,946,1481
2302.3,person,1059,1220,1265,1592
2302.3,traffic light,2884,753,2975,952
2302.3,person,110,1248,280,1735
2335.6666666666665,car,2289,1914,3519,2143
2335.6666666666665,traffic light,519,719,693,1093
2335.6666666666665,traffic light,2872,751,2989,1057
2335.6666666666665,car,2052,1030,2221,1159
2335.6666666666665,person,3407,1170,3515,1403
2335.6666666666665,person,3264,1076,3309,1212
2335.6666666666665,person,3725,1214,3832,1514
2335.6666666666665,person,1160,988,1221,1142
2335.6666666666665,person,167,1244,373,1782
2335.6666666666665,person,780,1155,949,1483
2335.6666666666665,person,1029,1221,1235,1594
2335.6666666666665,traffic light,2885,752,2975,923
2335.6666666666665,person,114,1247,266,1728
2369.0333333333333,car,2289,1914,3519,2143
2369.0333333333333,traffic light,520,715,696,1094
2369.0333333333333,traffic light,2872,751,2989,1051
2369.0333333333333,car,2048,1030,2221,1159
2369.0333333333333,person,3407,1170,3514,1403
2369.0333333333333,person,3262,1075,3307,1212
2369.0333333333333,person,3740,1212,3837,1509
2369.0333333333333,person,1161,986,1222,1144
2369.0333333333333,person,178,1250,366,1775
2369.0333333333333,person,793,1155,957,1483
2369.0333333333333,person,1031,1222,1219,1593
2369.0333333333333,traffic light,2885,752,2975,966
2369.0333333333333,person,106,1242,257,1754
2369.0333333333333,person,1088,1220,1206,1591
2402.4,car,2289,1914,3522,2143
2402.4,traffic light,521,714,696,1094
2402.4,traffic light,2872,752,2989,1057
2402.4,car,2046,1030,2220,1159
2402.4,person,3407,1169,3514,1403
2402.4,person,3262,1074,3305,1211
2402.4,person,3743,1215,3839,1513
2402.4,person,1163,987,1224,1146
2402.4,person,804,1156,962,1484
2402.4,person,1038,1215,1198,1590
2402.4,traffic light,2885,752,2975,953
2402.4,person,94,1239,247,1761
2402.4,person,1088,1214,1193,1591
2402.4,person,87,1254,373,1781
2435.766666666667,car,2290,1914,3525,2143
2435.766666666667,traffic light,520,717,694,1094
2435.766666666667,traffic light,2873,752,2989,1063
2435.766666666667,car,2045,1030,2220,1158
2435.766666666667,person,3407,1169,3514,1404
2435.766666666667,person,3262,1074,3305,1211
2435.766666666667,person,3750,1220,3840,1517
2435.766666666667,person,810,1153,973,1479
2435.766666666667,person,1024,1205,1186,1593
2435.766666666667,traffic light,2886,753,2974,900
2435.766666666667,person,79,1240,232,1761
2435.766666666667,person,87,1257,373,1781
2435.766666666667,person,172,1255,376,1765
2469.1333333333337,car,2289,1914,3525,2143
2469.1333333333337,traffic light,519,716,693,1094
2469.1333333333337,traffic light,2873,751,2989,1066
2469.1333333333337,car,2043,1030,2220,1158
2469.1333333333337,person,3407,1169,3515,1403
2469.1333333333337,person,3263,1074,3305,1210
2469.1333333333337,person,3757,1222,3840,1520
2469.1333333333337,person,827,1158,999,1484
2469.1333333333337,person,1020,1206,1177,1601
2469.1333333333337,traffic light,2886,752,2974,904
2469.1333333333337,person,76,1250,373,1785
2469.1333333333337,person,0,1662,119,2154
2469.1333333333337,person,3605,1167,3711,1432
2502.5,car,2289,1913,3526,2143
2502.5,traffic light,518,715,693,1094
2502.5,traffic light,2873,752,2988,1069
2502.5,car,2040,1030,2221,1158
2502.5,person,3408,1169,3513,1404
2502.5,person,3262,1074,3303,1210
2502.5,person,3748,1216,3839,1523
2502.5,person,841,1160,1011,1487
2502.5,person,1022,1209,1168,1600
2502.5,traffic light,2886,753,2974,910
2502.5,person,56,1256,372,1787
2502.5,person,3603,1161,3711,1431
